SNo.,District Name,Janpad / Block Name,Panchayat Name,Work Start Fin Year,Work Status,Work Code,Work Name,Master Work Category Name,Work Category Name,WORK TYPE as per new work creation Module,Work Type,Agency Name,Sanction Wages (Rs),Sanction Material (Rs),Booked Current FY Wages (Rs),Booked Current FY Material (Rs),Paid Current FY Wages (Rs),Paid Current FY Material (Rs),Booked Since Inception Wages (Rs),Booked Since Inception Material (Rs),Paid Since Inception Wages (Rs),Paid Since Inception Material (Rs),Total Mandays,Mandays Generated Current FY,No. Of Units,Is Exempted Ongoing Community Works(20) within GP,Is Secure,Is Convergence,Work Started Date,Work Physically/ Completed Date,Individual Beneficiary JCN
27066,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5830297,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131567267,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,09-11-2025,
27067,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/22012035660431,Ek Bagiya Ma Ke Naame Hitgrah Dropathi Gram podi shg 117928425,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Block Plantation of Horticulture Trees in fields for Individual,Block Plantation-Hort-Trees in fields-Individuals,Gram Panchayat,111478.02,148280.59,259940,0,0,0,0,0,0,0,0,0,0,1,,YES,NO,10-02-2026,
27068,SATNA,UNCHAHARA,PONDEE,2025-2026,Physically Completed,1712004060/IF/IAY/5602352,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP133017938,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,23490,0,23490,2088,0,0,0,0,0,0,0,8,8,1,,NO,YES,10-12-2025,09-08-2026
27069,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784152,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP139040918,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,10-12-2025,
27070,SATNA,UNCHAHARA,PONDEE,2025-2026,Physically Completed,1712004060/IF/IAY/5602115,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131185091,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,23490,0,23490,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,13-08-2025,02-08-2026
27071,SATNA,UNCHAHARA,PONDEE,2025-2026,Approved,1712004060/IF/22012035554756,जल गंगा संवर्धन खेत तालाब निर्माण कार्य अनिल कुशवाहा पिता गया प्रसाद कुशवाहा ग्राम पंचा. पोडी,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of Farm Ponds for Individuals,Construction of Farm Ponds for Individuals,Gram Panchayat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,NO,NO,14-04-2025,
27072,SATNA,UNCHAHARA,PONDEE,2025-2026,Approved,1712004060/IF/22012035554782,जल गंगा संवर्धन खेत तालाब निर्माण कार्य बद्री कुशवाहा पिता हरीदीन कुशवाहा ग्राम पंचा. पोडी,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of Farm Ponds for Individuals,Construction of Farm Ponds for Individuals,Gram Panchayat,299795.6,49317.48,349113,0,0,0,0,0,0,0,0,0,0,1,,YES,NO,14-04-2025,
27073,SATNA,UNCHAHARA,PONDEE,2025-2026,Approved,1712004060/IF/22012035554795,जल गंगा संवर्धन खेत तालाब निर्माण कार्य अच्छेलाल कोल पिता पंचा कोल ग्राम पंचा. पोडी,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of Farm Ponds for Individuals,Construction of Farm Ponds for Individuals,Gram Panchayat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,NO,NO,14-04-2025,
27074,SATNA,UNCHAHARA,PONDEE,2025-2026,Approved,1712004060/IF/22012035554802,जल गंगा संवर्धन खेत तालाब निर्माण कार्य अच्छेलाल कोल पिता पंचा कोल ग्राम पंचा. पोडी,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of Farm Ponds for Individuals,Construction of Farm Ponds for Individuals,Gram Panchayat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,NO,NO,14-04-2025,
27075,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5601092,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132012833,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,3915,0,0,0,0,0,0,0,30,30,1,,NO,YES,14-10-2025,
27076,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784167,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP133252449,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,14-10-2025,
27077,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5829886,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131843312,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,3915,0,3915,0,3915,0,3915,0,15,15,1,,NO,YES,14-10-2025,
27078,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5829900,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148924430,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,3915,0,3915,0,3915,0,3915,0,15,15,1,,NO,YES,14-10-2025,
27079,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5829901,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148924466,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,3915,0,3915,0,3915,0,3915,0,15,15,1,,NO,YES,14-10-2025,
27080,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5313010,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131407714,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,16-10-2025,
27081,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5325682,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131749355,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,16-10-2025,
27082,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/22012035660440,Ek Bagiya Ma Ke Naame Hitgrahi DHOKKAN SHG 124396897 Gram PODI,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Block Plantation of Horticulture Trees in fields for Individual,Block Plantation-Hort-Trees in fields-Individuals,Gram Panchayat,69587.05,99507.93,169276,0,0,3600,0,3600,0,3600,0,18,18,1,,YES,NO,17-02-2026,
27083,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5831051,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131196079,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,17-02-2026,
27084,SATNA,UNCHAHARA,PONDEE,2025-2026,Approved,1712004060/IF/IAY/5784529,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP133148622,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,17-07-2025,
27085,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/22012035657744,EK BAGIYA MAA KE NAAM KUSUMKALI W/O RAMESH KUSHWAHA PONDI,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Block Plantation of Horticulture Trees in fields for Individual,Block Plantation-Hort-Trees in fields-Individuals,Gram Panchayat,117844.89,134052.74,252079,0,0,0,0,0,0,0,0,6,6,1,,YES,NO,18-01-2026,
27086,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/3899473,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132078717,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,19-09-2025,
27087,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5543069,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131324883,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,7830,0,3915,0,3915,0,3915,0,45,45,1,,NO,YES,19-09-2025,
27088,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/4786424,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131056094,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,20-08-2025,
27089,SATNA,UNCHAHARA,PONDEE,2025-2026,Physically Completed,1712004060/IF/IAY/5784473,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131405714,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,23490,0,23490,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,23-10-2025,02-08-2026
27090,SATNA,UNCHAHARA,PONDEE,2025-2026,Physically Completed,1712004060/IF/IAY/4860154,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP133284545,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,1827,0,0,0,0,0,0,0,7,7,1,,NO,YES,24-11-2025,06-09-2026
27091,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/RC/22012034842852,सुदूर सड़क निर्माण कार्य नागौद मुख्य मार्ग से नन्दू कोल के मकान तक डुडहा पहुंचमार्ग ग्राम पंचायत पोडी,D --RURAL INFRASTUCTURE,Rural Connectivity,Construction of Gravel Road Roads for Community,Construction of Gravel Road Roads for Community,Gram Panchayat,495000,0,495000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-06-2025,
27092,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/4786023,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131864013,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27093,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/4786411,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131047677,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,3915,0,3915,0,3915,0,15,15,1,,NO,YES,26-10-2025,
27094,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/4786712,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132010573,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27095,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/4787794,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP133694714,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27096,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/4850426,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131059704,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27097,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/4856741,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132777922,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27098,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5285163,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131052606,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27099,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5369564,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP133134067,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27100,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5548879,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP130788346,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27101,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5602117,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131219323,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,15,15,1,,NO,YES,26-10-2025,
27102,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784196,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131175918,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27103,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784209,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132641268,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,3915,0,7830,0,7830,0,7830,0,30,30,1,,NO,YES,26-10-2025,
27104,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784274,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148211693,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27105,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784292,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP137009818,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27106,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784326,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146774548,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27107,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784385,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP134025966,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27108,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784399,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP130777373,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27109,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784425,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP137172126,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27110,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784446,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP133035876,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27111,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784452,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP142182076,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,3915,0,3915,0,3915,0,3915,0,15,15,1,,NO,YES,26-10-2025,
27112,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784494,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP130793925,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
27113,SATNA,UNCHAHARA,PONDEE,2025-2026,Ongoing,1712004060/IF/IAY/5784527,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131039485,B --INDIVIDUAL ASSETS FOR VULNERABLESECTIONS (ONLY FOR HOUSEHOLDS IN PARAGRAPH 5),Works on Individuals Land (Category IV),Construction of PMAY-G House Building for Individuals,Constr of PMAY-G House for Individuals,Gram Panchayat,27000,0,27000,0,0,0,0,0,0,0,0,0,0,1,,NO,YES,26-10-2025,
